subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
8,practice,1, no_probe,1,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.9104212,1, , ,1,1,1,2,1,6,0.5,1
8,practice,1, probe,2,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.8155531,0,99.99783325,4.1999446,1,1,2,2,1,6,0.5,1
8,practice,1, no_probe,3,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.2383771,1, , ,2,2,1,3,1,6,0.5,1
8,practice,1, no_probe,4,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.833518,0, , ,2,2,2,3,1,6,0.5,1
8,practice,1, probe,5,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.1220388,1,99.99871826,2.6499774,3,3,3,3,1,6,0.5,1
8,practice,1, no_probe,6,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.3955292,1, , ,4,4,1,3,1,6,0.5,1
8, test,1, no_probe,1,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.9780705,0, , ,0,4,1,3,1,6,0.5,1
8, test,1, no_probe,2,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.9982741,0, , ,0,4,2,3,1,6,0.5,1
8, test,1, probe,3,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.3759722,0,94.19213867,3.566215,0,4,3,3,1,6,0.5,1
8, test,1, no_probe,4,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.9801071,0, , ,0,4,1,3,1,6,0.5,1
8, test,1, no_probe,5,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.9008629,0, , ,0,4,2,3,1,6,0.5,1
