subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
49,practice,1, no_probe,1,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,0.3565478,0, , ,0,0,1,3,1,6,0.5,1
49,practice,1, no_probe,2,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.6843603,0, , ,0,0,2,3,1,6,0.5,1
49,practice,1, probe,3,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.673804,0,78.52947998,6.7329888,0,0,3,3,1,6,0.5,1
49,practice,1, no_probe,4,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.9820342,0, , ,0,0,1,3,1,6,0.5,1
49,practice,1, no_probe,5,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.5922328,1, , ,1,1,2,3,1,6,0.5,1
49,practice,1, probe,6,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.6057396,1,88.56924438,3.7666543,2,2,3,3,1,6,0.5,1
49, test,1, no_probe,1,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.6358579,0, , ,0,2,1,3,1,6,0.5,1
49, test,1, no_probe,2,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.7398259,0, , ,0,2,2,3,1,6,0.5,1
49, test,1, probe,3,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.8477931,0,99.99682617,6.5330155,0,2,3,3,1,6,0.5,1
49, test,1, no_probe,4,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.0488138,1, , ,1,3,1,3,1,6,0.5,1
49, test,1, no_probe,5,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.6480943,1, , ,2,4,2,3,1,6,0.5,1
49, test,1, probe,6,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.2585376,1,99.99743652,3.7833098,3,5,3,3,1,6,0.5,1
49, test,1, no_probe,7,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.6931761,0, , ,3,5,1,3,1,6,0.5,1
