subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
41,practice,1, no_probe,1,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,4.2814802,1, , ,1,1,1,2,1,6,0.5,1
41,practice,1, probe,2,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.3436404,1,99.99847412,4.1333093,2,2,2,2,1,6,0.5,1
41,practice,1, no_probe,3,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,1.4287389,1, , ,3,3,1,3,1,6,0.5,1
41,practice,1, no_probe,4,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.5574887,0, , ,3,3,2,3,1,6,0.5,1
41,practice,1, probe,5,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.0127354,1,99.99920654,2.683334,4,4,3,3,1,6,0.5,1
41,practice,1, no_probe,6,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.733365,0, , ,4,4,1,3,1,6,0.5,1
41, test,1, no_probe,1,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.5166957,1, , ,1,5,1,2,1,6,0.5,1
41, test,1, probe,2,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.8083645,1,99.99960327,2.2833583,2,6,2,2,1,6,0.5,1
41, test,1, no_probe,3,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.8541075,1, , ,3,7,1,2,1,6,0.5,1
41, test,1, probe,4,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.9293842,0,99.99951172,2.0166941,3,7,2,2,1,6,0.5,1
41, test,1, no_probe,5,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.5680361,0, , ,3,7,1,3,1,6,0.5,1
41, test,1, no_probe,6,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,0.8137333,0, , ,3,7,2,3,1,6,0.5,1
41, test,1, probe,7,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.8122352,1,99.99871826,2.4666664,4,8,3,3,1,6,0.5,1
41, test,1, no_probe,8,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.9493761,1, , ,5,9,1,2,1,6,0.5,1
41, test,1, probe,9,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.1567266,0,99.9994812,1.9333287,5,9,2,2,1,6,0.5,1
41, test,1, no_probe,10,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.4333649,1, , ,6,10,1,3,1,6,0.5,1
41, test,1, no_probe,11,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.1892837,1, , ,7,11,2,3,1,6,0.5,1
41, test,1, probe,12,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.8914163,1,99.99951172,2.633329,8,12,3,3,1,6,0.5,1
41, test,1, no_probe,13,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.9776679,1, , ,9,13,1,2,1,6,0.5,1
41, test,1, probe,14,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.9493383,1,99.99960327,1.6999726,10,14,2,2,1,6,0.5,1
41, test,1, no_probe,15,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.1553623,1, , ,11,15,1,2,1,6,0.5,1
41, test,1, probe,16,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.502734,0,99.99960327,1.93329,11,15,2,2,1,6,0.5,1
41, test,1, no_probe,17,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.9974098,0, , ,11,15,1,2,1,6,0.5,1
41, test,1, probe,18,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.9937334,0,99.3503418,2.149976,11,15,2,2,1,6,0.5,1
41, test,1, no_probe,19,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.2534338,0, , ,11,15,1,2,1,6,0.5,1
41, test,1, probe,20,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,2.2008471,0,74.81228638,1.283325,11,15,2,2,1,6,0.5,1
41, test,1, no_probe,21,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.5325455,0, , ,11,15,1,2,1,6,0.5,1
41, test,1, probe,22,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,2.0895577,0,99.99954224,1.9666641,11,15,2,2,1,6,0.5,1
41, test,1, no_probe,23,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,1.4315445,0, , ,11,15,1,3,1,6,0.5,1
41, test,1, no_probe,24,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.5635228,0, , ,11,15,2,3,1,6,0.5,1
41, test,1, probe,25,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.6658624,0,99.99954224,1.9500552,11,15,3,3,1,6,0.5,1
41, test,2, no_probe,1,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.9695294,0, , ,0,15,1,3,1,6,0.5,1
41, test,2, no_probe,2,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.9944767,1, , ,1,16,2,3,1,6,0.5,1
41, test,2, probe,3,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.0420876,0,99.9994812,2.0330157,1,16,3,3,1,6,0.5,1
41, test,2, no_probe,4,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.2115325,0, , ,1,16,1,3,1,6,0.5,1
41, test,2, no_probe,5,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.7928392,0, , ,1,16,2,3,1,6,0.5,1
41, test,2, probe,6,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.6178494,0,99.99945068,2.0166492,1,16,3,3,1,6,0.5,1
41, test,2, no_probe,7,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.5735605,0, , ,1,16,1,3,1,6,0.5,1
41, test,2, no_probe,8,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.5602185,0, , ,1,16,2,3,1,6,0.5,1
41, test,2, probe,9,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.5195638,0,100,1.8333352,1,16,3,3,1,6,0.5,1
41, test,2, no_probe,10,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.5055296,1, , ,2,17,1,2,1,6,0.5,1
