subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
25,practice,1, no_probe,1,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,3.0463193,0, , ,0,0,1,3,1,6,0.5,1
25,practice,1, no_probe,2,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.6492209,0, , ,0,0,2,3,1,6,0.5,1
25,practice,1, probe,3,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,1.4088227,0,73.55239868,8.0998673,0,0,3,3,1,6,0.5,1
25,practice,1, no_probe,4,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.0161912,0, , ,0,0,1,2,1,6,0.5,1
25,practice,1, probe,5,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.3165938,0,76.05218506,5.3999042,0,0,2,2,1,6,0.5,1
25,practice,1, no_probe,6,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,1.1693721,0, , ,0,0,1,2,1,6,0.5,1
25, test,1, no_probe,1,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.9440681,0, , ,0,0,1,2,1,6,0.5,1
25, test,1, probe,2,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.8155224,1,84.79302979,5.2998743,1,1,2,2,1,6,0.5,1
25, test,1, no_probe,3,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.5378644,0, , ,1,1,1,3,1,6,0.5,1
25, test,1, no_probe,4,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.4384077,0, , ,1,1,2,3,1,6,0.5,1
25, test,1, probe,5,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.4472624,1,71.07623291,5.3999402,2,2,3,3,1,6,0.5,1
25, test,1, no_probe,6,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.3373908,0, , ,2,2,1,2,1,6,0.5,1
25, test,1, probe,7,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.2251876,0,84.47702026,4.549952,2,2,2,2,1,6,0.5,1
25, test,1, no_probe,8,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.3666887,0, , ,2,2,1,3,1,6,0.5,1
25, test,1, no_probe,9,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.8932603,1, , ,3,3,2,3,1,6,0.5,1
25, test,1, probe,10,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.0308062,1,74.37875366,3.6499451,4,4,3,3,1,6,0.5,1
25, test,1, no_probe,11,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.6199838,1, , ,5,5,1,2,1,6,0.5,1
25, test,1, probe,12,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.6802445,1,81.18008423,2.7499602,6,6,2,2,1,6,0.5,1
25, test,1, no_probe,13,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.4240327,1, , ,7,7,1,2,1,6,0.5,1
25, test,1, probe,14,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.6550449,1,87.11950684,3.1333097,8,8,2,2,1,6,0.5,1
25, test,1, no_probe,15,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.9559795,1, , ,9,9,1,3,1,6,0.5,1
25, test,1, no_probe,16,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.9192239,1, , ,10,10,2,3,1,6,0.5,1
25, test,1, probe,17,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.5055042,1,82.49673462,3.066645,11,11,3,3,1,6,0.5,1
25, test,1, no_probe,18,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.5786524,1, , ,12,12,1,3,1,6,0.5,1
25, test,1, no_probe,19,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.0610574,0, , ,12,12,2,3,1,6,0.5,1
25, test,1, probe,20,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,1.0021374,1,84.9392395,2.6499764,13,13,3,3,1,6,0.5,1
25, test,1, no_probe,21,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.7772209,1, , ,14,14,1,2,1,6,0.5,1
25, test,1, probe,22,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.7313358,0,72.47546387,2.149942,14,14,2,2,1,6,0.5,1
25, test,1, no_probe,23,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.5636907,1, , ,15,15,1,3,1,6,0.5,1
25, test,1, no_probe,24,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.7469343,0, , ,15,15,2,3,1,6,0.5,1
25, test,1, probe,25,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.6177351,1,69.02786255,2.7832881,16,16,3,3,1,6,0.5,1
25, test,2, no_probe,1,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.6035911,1, , ,1,17,1,3,1,6,0.5,1
25, test,2, no_probe,2,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.8943084,0, , ,1,17,2,3,1,6,0.5,1
25, test,2, probe,3,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.6986601,1,71.58840942,2.2163365,2,18,3,3,1,6,0.5,1
25, test,2, no_probe,4,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.929456,0, , ,2,18,1,3,1,6,0.5,1
25, test,2, no_probe,5,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.5463264,1, , ,3,19,2,3,1,6,0.5,1
25, test,2, probe,6,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.1503303,0,70.0322876,1.9832943,3,19,3,3,1,6,0.5,1
25, test,2, no_probe,7,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.2717157,1, , ,4,20,1,2,1,6,0.5,1
