subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
62,practice,1, no_probe,1,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.8888522,0, , ,0,0,1,3,1,6,0.5,1
62,practice,1, no_probe,2,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.3976137,1, , ,1,1,2,3,1,6,0.5,1
62,practice,1, probe,3,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.9923995,1,99.99761963,4.8997658,2,2,3,3,1,6,0.5,1
62,practice,1, no_probe,4,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.8677022,0, , ,2,2,1,2,1,6,0.5,1
62,practice,1, probe,5,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.8259639,0,99.99795532,4.4830338,2,2,2,2,1,6,0.5,1
62,practice,1, no_probe,6,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.9261429,1, , ,3,3,1,2,1,6,0.5,1
62, test,1, no_probe,1,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.6758483,1, , ,1,4,1,3,1,6,0.5,1
62, test,1, no_probe,2,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.6756681,0, , ,1,4,2,3,1,6,0.5,1
62, test,1, probe,3,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.760501,1,99.99749756,3.6829282,2,5,3,3,1,6,0.5,1
62, test,1, no_probe,4,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,4.4607656,1, , ,3,6,1,3,1,6,0.5,1
62, test,1, no_probe,5,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,1.2160581,1, , ,4,7,2,3,1,6,0.5,1
62, test,1, probe,6,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,4.2643418,0,99.99798584,4.4999816,4,7,3,3,1,6,0.5,1
