subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
53,practice,1, no_probe,1,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.6592635,1, , ,1,1,1,2,1,6,0.5,1
53,practice,1, probe,2,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.721664,0,99.99905396,3.8998365,1,1,2,2,1,6,0.5,1
53,practice,1, no_probe,3,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.7894953,1, , ,2,2,1,2,1,6,0.5,1
53,practice,1, probe,4,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.0782397,1,99.99887085,2.8499565,3,3,2,2,1,6,0.5,1
53,practice,1, no_probe,5,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,1.0339617,0, , ,3,3,1,3,1,6,0.5,1
53,practice,1, no_probe,6,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.0014001,0, , ,3,3,2,3,1,6,0.5,1
53, test,1, no_probe,1,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.7351211,0, , ,0,3,1,2,1,6,0.5,1
53, test,1, probe,2,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.7996694,0,99.99798584,4.3332653,0,3,2,2,1,6,0.5,1
53, test,1, no_probe,3,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.2342391,0, , ,0,3,1,3,1,6,0.5,1
53, test,1, no_probe,4,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.0440335,1, , ,1,4,2,3,1,6,0.5,1
53, test,1, probe,5,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.910348,1,99.99801636,3.1999452,2,5,3,3,1,6,0.5,1
53, test,1, no_probe,6,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.1714176,0, , ,2,5,1,2,1,6,0.5,1
53, test,1, probe,7,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,3.3827609,1,99.99499512,4.4165734,3,6,2,2,1,6,0.5,1
53, test,1, no_probe,8,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,1.1383198,0, , ,3,6,1,2,1,6,0.5,1
53, test,1, probe,9,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,2.3139111,1,99.99899292,2.5166304,4,7,2,2,1,6,0.5,1
53, test,1, no_probe,10,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,1.6763489,1, , ,5,8,1,3,1,6,0.5,1
53, test,1, no_probe,11,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.4827944,0, , ,5,8,2,3,1,6,0.5,1
53, test,1, probe,12,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.0006371,1,97.83502197,2.7499423,6,9,3,3,1,6,0.5,1
53, test,1, no_probe,13,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,1.2401799,1, , ,7,10,1,3,1,6,0.5,1
53, test,1, no_probe,14,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.3915196,1, , ,8,11,2,3,1,6,0.5,1
53, test,1, probe,15,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,2.6861724,1,99.99957275,2.1333118,9,12,3,3,1,6,0.5,1
53, test,1, no_probe,16,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.7522951,1, , ,10,13,1,2,1,6,0.5,1
53, test,1, probe,17,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.8639287,0,98.17306519,3.049979,10,13,2,2,1,6,0.5,1
