subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
1,practice,1, no_probe,1,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.4411241,0, , ,0,0,1,3,1,6,0.5,1
1,practice,1, no_probe,2,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.6424263,1, , ,1,1,2,3,1,6,0.5,1
1,practice,1, probe,3,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,0.4968659,0,99.99981689,1.3332754,1,1,3,3,1,6,0.5,1
1,practice,1, no_probe,4,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.7632416,1, , ,2,2,1,2,1,6,0.5,1
1,practice,1, probe,5,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.5193003,0,99.99984741,1.2166347,2,2,2,2,1,6,0.5,1
1,practice,1, no_probe,6,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.7696194,1, , ,3,3,1,2,1,6,0.5,1
1, test,1, no_probe,1,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.5815936,0, , ,0,3,1,2,1,6,0.5,1
1, test,1, probe,2,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.7280469,1,99.99975586,1.7166573,1,4,2,2,1,6,0.5,1
1, test,1, no_probe,3,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.5382234,1, , ,2,5,1,3,1,6,0.5,1
1, test,1, no_probe,4,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.8578654,1, , ,3,6,2,3,1,6,0.5,1
1, test,1, probe,5,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,0.9323722,0,90.44607544,1.4499809,3,6,3,3,1,6,0.5,1
1, test,1, no_probe,6,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.8731378,1, , ,4,7,1,2,1,6,0.5,1
1, test,1, probe,7,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,1.2433889,0,95.5411377,1.1999652,4,7,2,2,1,6,0.5,1
1, test,1, no_probe,8,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.7350541,1, , ,5,8,1,3,1,6,0.5,1
1, test,1, no_probe,9,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.8231566,0, , ,5,8,2,3,1,6,0.5,1
1, test,1, probe,10,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,1.7908485,0,97.38327026,1.1666496,5,8,3,3,1,6,0.5,1
1, test,1, no_probe,11,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.352577,0, , ,5,8,1,3,1,6,0.5,1
1, test,1, no_probe,12,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.9643685,1, , ,6,9,2,3,1,6,0.5,1
1, test,1, probe,13,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.2996946,1,99.80734253,1.4500061,7,10,3,3,1,6,0.5,1
1, test,1, no_probe,14,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,1.4130167,0, , ,7,10,1,3,1,6,0.5,1
1, test,1, no_probe,15,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.5616443,0, , ,7,10,2,3,1,6,0.5,1
1, test,1, probe,16,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.1774212,0,88.57217407,1.5332754,7,10,3,3,1,6,0.5,1
1, test,1, no_probe,17,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.2513774,1, , ,8,11,1,2,1,6,0.5,1
1, test,1, probe,18,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.6080291,0,95.0567627,1.0999441,8,11,2,2,1,6,0.5,1
1, test,1, no_probe,19,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.9397432,0, , ,8,11,1,2,1,6,0.5,1
1, test,1, probe,20,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.4399766,1,95.12567139,1.2166528,9,12,2,2,1,6,0.5,1
1, test,1, no_probe,21,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.7420666,1, , ,10,13,1,2,1,6,0.5,1
1, test,1, probe,22,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.6536928,1,91.06079102,1.4833356,11,14,2,2,1,6,0.5,1
1, test,1, no_probe,23,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.343396,1, , ,12,15,1,2,1,6,0.5,1
1, test,1, probe,24,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.8796533,1,94.18933105,2.4499496,13,16,2,2,1,6,0.5,1
1, test,1, no_probe,25,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.3951137,0, , ,13,16,1,3,1,6,0.5,1
1, test,2, no_probe,1,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.4738071,1, , ,1,17,1,3,1,6,0.5,1
1, test,2, no_probe,2,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.5128091,1, , ,2,18,2,3,1,6,0.5,1
1, test,2, probe,3,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.8291976,1,88.23248291,1.4995744,3,19,3,3,1,6,0.5,1
1, test,2, no_probe,4,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.7560736,1, , ,4,20,1,2,1,6,0.5,1
1, test,2, probe,5,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.4634634,1,82.21795654,1.6499593,5,21,2,2,1,6,0.5,1
1, test,2, no_probe,6,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.5058944,0, , ,5,21,1,3,1,6,0.5,1
1, test,2, no_probe,7,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.9645455,1, , ,6,22,2,3,1,6,0.5,1
1, test,2, probe,8,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,1.5629658,1,68.59661865,1.2999564,7,23,3,3,1,6,0.5,1
1, test,2, no_probe,9,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.6149504,1, , ,8,24,1,3,1,6,0.5,1
1, test,2, no_probe,10,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.6733498,1, , ,9,25,2,3,1,6,0.5,1
1, test,2, probe,11,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.6106327,1,99.83816528,1.6499594,10,26,3,3,1,6,0.5,1
1, test,2, no_probe,12,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.5694882,1, , ,11,27,1,3,1,6,0.5,1
1, test,2, no_probe,13,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.5717555,0, , ,11,27,2,3,1,6,0.5,1
1, test,2, probe,14,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.3180429,0,72.43548584,0.9333172,11,27,3,3,1,6,0.5,1
1, test,2, no_probe,15,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.528549,1, , ,12,28,1,2,1,6,0.5,1
1, test,2, probe,16,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.5004216,0,70.50006104,1.1166939,12,28,2,2,1,6,0.5,1
1, test,2, no_probe,17,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.3159216,0, , ,12,28,1,3,1,6,0.5,1
1, test,2, no_probe,18,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.2959571,1, , ,13,29,2,3,1,6,0.5,1
1, test,2, probe,19,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,1.0588479,1,81.20977783,1.0999664,14,30,3,3,1,6,0.5,1
1, test,2, no_probe,20,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.4930838,0, , ,14,30,1,2,1,6,0.5,1
1, test,2, probe,21,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.8778977,1,86.0642395,1.0666365,15,31,2,2,1,6,0.5,1
1, test,2, no_probe,22,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.1923774,1, , ,16,32,1,3,1,6,0.5,1
