subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
33,practice,1, no_probe,1,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,2.9956129,1, , ,1,1,1,2,1,6,0.5,1
33,practice,1, probe,2,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.1132819,0,99.99728394,4.9000354,1,1,2,2,1,6,0.5,1
33,practice,1, no_probe,3,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.428161,0, , ,1,1,1,3,1,6,0.5,1
33,practice,1, no_probe,4,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,2.2738227,1, , ,2,2,2,3,1,6,0.5,1
33,practice,1, probe,5,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.2965078,1,99.99902344,2.5999469,3,3,3,3,1,6,0.5,1
33,practice,1, no_probe,6,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.8849765,0, , ,3,3,1,2,1,6,0.5,1
33, test,1, no_probe,1,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,1.2556883,0, , ,0,3,1,3,1,6,0.5,1
33, test,1, no_probe,2,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.6709358,1, , ,1,4,2,3,1,6,0.5,1
33, test,1, probe,3,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,3.2536043,0,99.99905396,2.5830079,1,4,3,3,1,6,0.5,1
33, test,1, no_probe,4,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.0906959,1, , ,2,5,1,2,1,6,0.5,1
33, test,1, probe,5,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.7485336,1,99.99957275,1.5500023,3,6,2,2,1,6,0.5,1
33, test,1, no_probe,6,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,1.8734845,0, , ,3,6,1,3,1,6,0.5,1
33, test,1, no_probe,7,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.1079101,0, , ,3,6,2,3,1,6,0.5,1
33, test,1, probe,8,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,0.7925208,1,99.99960327,2.0332843,4,7,3,3,1,6,0.5,1
33, test,1, no_probe,9,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.9408707,1, , ,5,8,1,2,1,6,0.5,1
33, test,1, probe,10,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,1.1728718,0,99.99850464,2.4666197,5,8,2,2,1,6,0.5,1
33, test,1, no_probe,11,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.7832817,0, , ,5,8,1,2,1,6,0.5,1
33, test,1, probe,12,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,2.337325,1,99.9956665,4.1666367,6,9,2,2,1,6,0.5,1
33, test,1, no_probe,13,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,2.2414672,1, , ,7,10,1,2,1,6,0.5,1
33, test,1, probe,14,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.6812387,1,99.99960327,1.6833017,8,11,2,2,1,6,0.5,1
33, test,1, no_probe,15,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,1.5792028,1, , ,9,12,1,3,1,6,0.5,1
33, test,1, no_probe,16,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,2.1093044,1, , ,10,13,2,3,1,6,0.5,1
33, test,1, probe,17,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.561789,1,99.99972534,1.6832995,11,14,3,3,1,6,0.5,1
33, test,1, no_probe,18,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.233836,1, , ,12,15,1,3,1,6,0.5,1
33, test,1, no_probe,19,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.6493487,0, , ,12,15,2,3,1,6,0.5,1
33, test,1, probe,20,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.7479311,1,99.99981689,1.8166694,13,16,3,3,1,6,0.5,1
