subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
4,practice,1, no_probe,1,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.9534297,0, , ,0,0,1,2,1,6,0.5,1
4,practice,1, abort_prob,2,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.0810419,1, , ,1,1,2,2,1,6,0.5,1
4,practice,1, no_probe,3,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.9862186,1, , ,2,2,1,2,1,6,0.5,1
4,practice,1, probe,4,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.5685832,1,74.55566406,3.0332934,3,3,2,2,1,6,0.5,1
4,practice,1, no_probe,5,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.6768599,1, , ,4,4,1,3,1,6,0.5,1
4,practice,1, no_probe,6,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,0.7544727,0, , ,4,4,2,3,1,6,0.5,1
4, test,1, no_probe,1,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.5062565,0, , ,0,4,1,3,1,6,0.5,1
4, test,1, no_probe,2,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.5183891,0, , ,0,4,2,3,1,6,0.5,1
4, test,1, probe,3,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.7477512,1,75.49475098,2.3994897,1,5,3,3,1,6,0.5,1
4, test,1, no_probe,4,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.8147443,1, , ,2,6,1,2,1,6,0.5,1
4, test,1, probe,5,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.8667041,0,62.90390015,2.1165406,2,6,2,2,1,6,0.5,1
4, test,1, no_probe,6,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.5949352,0, , ,2,6,1,2,1,6,0.5,1
4, test,1, probe,7,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.7930996,1,62.3923645,2.2166804,3,7,2,2,1,6,0.5,1
4, test,1, no_probe,8,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.104259,1, , ,4,8,1,2,1,6,0.5,1
4, test,1, probe,9,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.6741838,1,69.26144409,1.5832801,5,9,2,2,1,6,0.5,1
4, test,1, no_probe,10,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.7516276,0, , ,5,9,1,3,1,6,0.5,1
4, test,1, no_probe,11,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.4507834,1, , ,6,10,2,3,1,6,0.5,1
4, test,1, probe,12,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.9787983,1,64.4458313,2.0833497,7,11,3,3,1,6,0.5,1
4, test,1, no_probe,13,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.8836826,0, , ,7,11,1,2,1,6,0.5,1
4, test,1, probe,14,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.4987507,1,59.32958984,3.4832565,8,12,2,2,1,6,0.5,1
4, test,1, no_probe,15,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.5944193,1, , ,9,13,1,2,1,6,0.5,1
4, test,1, probe,16,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.5923923,1,62.52359009,1.6833684,10,14,2,2,1,6,0.5,1
4, test,1, no_probe,17,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.4974309,0, , ,10,14,1,3,1,6,0.5,1
4, test,1, no_probe,18,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.6389864,0, , ,10,14,2,3,1,6,0.5,1
4, test,1, probe,19,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.4078682,1,62.80990601,1.4166289,11,15,3,3,1,6,0.5,1
4, test,1, no_probe,20,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.646506,1, , ,12,16,1,2,1,6,0.5,1
4, test,1, probe,21,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.5138953,0,41.89550781,4.21668,12,16,2,2,1,6,0.5,1
4, test,1, no_probe,22,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,0.5727358,0, , ,12,16,1,2,1,6,0.5,1
4, test,1, probe,23,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.4763814,1,53.78341675,2.5832414,13,17,2,2,1,6,0.5,1
4, test,1, no_probe,24,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.4737007,0, , ,13,17,1,3,1,6,0.5,1
4, test,1, no_probe,25,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.4090058,1, , ,14,18,2,3,1,6,0.5,1
4, test,2, no_probe,1,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.5041788,0, , ,0,18,1,3,1,6,0.5,1
4, test,2, no_probe,2,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.8685011,0, , ,0,18,2,3,1,6,0.5,1
4, test,2, probe,3,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.9678955,0,62.16470337,3.4162728,0,18,3,3,1,6,0.5,1
4, test,2, no_probe,4,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,1.1521744,0, , ,0,18,1,2,1,6,0.5,1
4, test,2, probe,5,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.7726723,0,60.18777466,3.133279,0,18,2,2,1,6,0.5,1
4, test,2, no_probe,6,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.8563259,1, , ,1,19,1,2,1,6,0.5,1
4, test,2, probe,7,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.9907903,1,63.62207031,2.4833131,2,20,2,2,1,6,0.5,1
4, test,2, no_probe,8,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.8812016,0, , ,2,20,1,3,1,6,0.5,1
4, test,2, no_probe,9,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.7272832,1, , ,3,21,2,3,1,6,0.5,1
4, test,2, probe,10,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.7393346,1,60.6020813,2.1999584,4,22,3,3,1,6,0.5,1
4, test,2, no_probe,11,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.5973095,0, , ,4,22,1,3,1,6,0.5,1
4, test,2, no_probe,12,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.462717,1, , ,5,23,2,3,1,6,0.5,1
4, test,2, probe,13,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,0.5256873,1,43.15283203,3.8999604,6,24,3,3,1,6,0.5,1
4, test,2, no_probe,14,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.4494221,1, , ,7,25,1,2,1,6,0.5,1
4, test,2, probe,15,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.7815431,0,47.62268066,3.4833241,7,25,2,2,1,6,0.5,1
4, test,2, no_probe,16,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.5673659,1, , ,8,26,1,2,1,6,0.5,1
4, test,2, probe,17,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.8292788,1,53.76535034,3.6999386,9,27,2,2,1,6,0.5,1
4, test,2, no_probe,18,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.8845329,1, , ,10,28,1,2,1,6,0.5,1
4, test,2, probe,19,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.3414027,1,61.07684326,2.1999657,11,29,2,2,1,6,0.5,1
4, test,2, no_probe,20,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.6649736,1, , ,12,30,1,3,1,6,0.5,1
4, test,2, no_probe,21,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.4081534,0, , ,12,30,2,3,1,6,0.5,1
4, test,2, probe,22,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.4285088,0,39.71105957,2.7832696,12,30,3,3,1,6,0.5,1
4, test,2, no_probe,23,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.5610824,0, , ,12,30,1,3,1,6,0.5,1
