subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
26,practice,1, no_probe,1,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.2467077,0, , ,0,0,1,3,1,6,0.5,1
26,practice,1, no_probe,2,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,0.8143626,0, , ,0,0,2,3,1,6,0.5,1
26,practice,1, probe,3,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.6952857,1,98.41293335,5.0162574,1,1,3,3,1,6,0.5,1
26,practice,1, no_probe,4,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,1.2428022,0, , ,1,1,1,3,1,6,0.5,1
26,practice,1, no_probe,5,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.0029801,0, , ,1,1,2,3,1,6,0.5,1
26,practice,1, probe,6,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.0988732,1,99.99835205,3.7166353,2,2,3,3,1,6,0.5,1
26, test,1, no_probe,1,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.9357535,1, , ,1,3,1,2,1,6,0.5,1
26, test,1, probe,2,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.6040419,1,99.99914551,2.450002,2,4,2,2,1,6,0.5,1
26, test,1, no_probe,3,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.6303149,1, , ,3,5,1,2,1,6,0.5,1
26, test,1, probe,4,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.109178,1,99.99841309,2.7499563,4,6,2,2,1,6,0.5,1
26, test,1, no_probe,5,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.2317792,1, , ,5,7,1,2,1,6,0.5,1
26, test,1, probe,6,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,1.4348099,0,99.99890137,2.4499747,5,7,2,2,1,6,0.5,1
26, test,1, no_probe,7,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.8118005,0, , ,5,7,1,3,1,6,0.5,1
26, test,1, no_probe,8,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.8765894,1, , ,6,8,2,3,1,6,0.5,1
26, test,1, probe,9,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.8728292,0,99.99630737,4.0165999,6,8,3,3,1,6,0.5,1
26, test,1, no_probe,10,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.3077814,0, , ,6,8,1,2,1,6,0.5,1
26, test,1, probe,11,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.7227617,0,99.99963379,2.2499688,6,8,2,2,1,6,0.5,1
26, test,1, no_probe,12,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.6672008,0, , ,6,8,1,2,1,6,0.5,1
26, test,1, probe,13,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.282372,1,99.99963379,2.1832508,7,9,2,2,1,6,0.5,1
26, test,1, no_probe,14,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.815311,1, , ,8,10,1,3,1,6,0.5,1
26, test,1, no_probe,15,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,1.9569689,0, , ,8,10,2,3,1,6,0.5,1
26, test,1, probe,16,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.8073925,0,99.99972534,1.8666338,8,10,3,3,1,6,0.5,1
26, test,1, no_probe,17,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.3603207,1, , ,9,11,1,2,1,6,0.5,1
26, test,1, probe,18,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.5559539,0,99.99966431,1.7999734,9,11,2,2,1,6,0.5,1
26, test,1, no_probe,19,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.6908013,1, , ,10,12,1,3,1,6,0.5,1
26, test,1, no_probe,20,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.3917447,0, , ,10,12,2,3,1,6,0.5,1
26, test,1, probe,21,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,1.3232753,1,99.99969482,4.6999663,11,13,3,3,1,6,0.5,1
26, test,1, no_probe,22,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,1.0493879,1, , ,12,14,1,2,1,6,0.5,1
26, test,1, probe,23,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.0174021,1,99.9994812,1.9333402,13,15,2,2,1,6,0.5,1
26, test,1, no_probe,24,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.4432559,0, , ,13,15,1,3,1,6,0.5,1
26, test,1, no_probe,25,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.2591213,0, , ,13,15,2,3,1,6,0.5,1
26, test,2, no_probe,1,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.3102067,0, , ,0,15,1,2,1,6,0.5,1
26, test,2, probe,2,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.7885111,1,99.99978638,1.7999539,1,16,2,2,1,6,0.5,1
26, test,2, no_probe,3,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.3375081,0, , ,1,16,1,2,1,6,0.5,1
26, test,2, probe,4,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.1485013,1,99.99945068,1.9332922,2,17,2,2,1,6,0.5,1
26, test,2, no_probe,5,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,1.8383255,1, , ,3,18,1,3,1,6,0.5,1
26, test,2, no_probe,6,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.1861954,0, , ,3,18,2,3,1,6,0.5,1
26, test,2, probe,7,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.9003276,0,99.99963379,1.8666788,3,18,3,3,1,6,0.5,1
26, test,2, no_probe,8,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.3943108,1, , ,4,19,1,2,1,6,0.5,1
26, test,2, probe,9,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.3470103,0,99.99530029,5.2666012,4,19,2,2,1,6,0.5,1
26, test,2, no_probe,10,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,1.837417,0, , ,4,19,1,3,1,6,0.5,1
26, test,2, no_probe,11,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,1.1220835,0, , ,4,19,2,3,1,6,0.5,1
26, test,2, probe,12,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,1.3062607,0,99.99954224,1.9166516,4,19,3,3,1,6,0.5,1
26, test,2, no_probe,13,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.9858005,0, , ,4,19,1,2,1,6,0.5,1
