subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
40,practice,1, no_probe,1,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,1.0975956,1, , ,1,1,1,2,1,6,0.5,1
40,practice,1, probe,2,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.4838954,0,99.99472046,8.4498399,1,1,2,2,1,6,0.5,1
40,practice,1, no_probe,3,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,1.8109299,1, , ,2,2,1,2,1,6,0.5,1
40,practice,1, probe,4,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.9271269,1,99.99795532,3.4832598,3,3,2,2,1,6,0.5,1
40,practice,1, no_probe,5,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.6481606,1, , ,4,4,1,2,1,6,0.5,1
40,practice,1, probe,6,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,2.6465634,0,99.99816895,2.3999952,4,4,2,2,1,6,0.5,1
40, test,1, no_probe,1,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,2.0818429,0, , ,0,4,1,2,1,6,0.5,1
40, test,1, probe,2,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,3.0197202,1,99.99557495,5.6498998,1,5,2,2,1,6,0.5,1
40, test,1, no_probe,3,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.8660535,1, , ,2,6,1,3,1,6,0.5,1
40, test,1, no_probe,4,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.7522741,1, , ,3,7,2,3,1,6,0.5,1
40, test,1, probe,5,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.1188008,1,99.99835205,3.7499385,4,8,3,3,1,6,0.5,1
40, test,1, no_probe,6,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.8131258,0, , ,4,8,1,2,1,6,0.5,1
40, test,1, probe,7,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.5541744,1,99.99850464,8.4165361,5,9,2,2,1,6,0.5,1
40, test,1, no_probe,8,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.566845,1, , ,6,10,1,2,1,6,0.5,1
40, test,1, probe,9,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,1.5501625,1,99.99932861,1.8166468,7,11,2,2,1,6,0.5,1
40, test,1, no_probe,10,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.0840282,1, , ,8,12,1,3,1,6,0.5,1
40, test,1, no_probe,11,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,1.6900035,0, , ,8,12,2,3,1,6,0.5,1
40, test,1, probe,12,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.2485882,0,92.9140625,5.5165999,8,12,3,3,1,6,0.5,1
40, test,1, no_probe,13,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.0646717,1, , ,9,13,1,3,1,6,0.5,1
40, test,1, no_probe,14,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.4440049,0, , ,9,13,2,3,1,6,0.5,1
40, test,1, probe,15,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,1.0117115,1,99.99752808,5.3832382,10,14,3,3,1,6,0.5,1
40, test,1, no_probe,16,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.8653658,0, , ,10,14,1,2,1,6,0.5,1
40, test,1, probe,17,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.319895,0,92.07669067,5.6332862,10,14,2,2,1,6,0.5,1
40, test,1, no_probe,18,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.0137621,1, , ,11,15,1,3,1,6,0.5,1
40, test,1, no_probe,19,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.4265014,0, , ,11,15,2,3,1,6,0.5,1
40, test,1, probe,20,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.2864288,1,100,6.8166255,12,16,3,3,1,6,0.5,1
40, test,1, no_probe,21,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.3505006,0, , ,12,16,1,2,1,6,0.5,1
40, test,1, probe,22,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.2737068,0,84.04058838,7.4165332,12,16,2,2,1,6,0.5,1
40, test,1, no_probe,23,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.3798398,0, , ,12,16,1,2,1,6,0.5,1
40, test,1, probe,24,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.661281,0,96.82730103,3.8166568,12,16,2,2,1,6,0.5,1
40, test,1, no_probe,25,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.7573417,1, , ,13,17,1,2,1,6,0.5,1
40, test,2, no_probe,1,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,2.3900208,1, , ,1,18,1,3,1,6,0.5,1
40, test,2, no_probe,2,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.2710034,0, , ,1,18,2,3,1,6,0.5,1
40, test,2, probe,3,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.8506213,1,99.99710083,3.7495558,2,19,3,3,1,6,0.5,1
40, test,2, no_probe,4,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,1.4333534,1, , ,3,20,1,3,1,6,0.5,1
