subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
38,practice,1, no_probe,1,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,1.7953281,1, , ,1,1,1,2,1,6,0.5,1
38,practice,1, probe,2,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.969615,0,99.99902344,4.5345916,1,1,2,2,1,6,0.5,1
38,practice,1, no_probe,3,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,1.4137041,1, , ,2,2,1,2,1,6,0.5,1
38,practice,1, probe,4,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,0.782488,1,99.99908447,3.0999837,3,3,2,2,1,6,0.5,1
38,practice,1, no_probe,5,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.0215789,1, , ,4,4,1,2,1,6,0.5,1
38,practice,1, probe,6,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.7349207,1,100,2.5333066,5,5,2,2,1,6,0.5,1
38, test,1, no_probe,1,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.9294389,1, , ,1,6,1,3,1,6,0.5,1
38, test,1, no_probe,2,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.9212096,1, , ,2,7,2,3,1,6,0.5,1
38, test,1, probe,3,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.0573647,0,99.99966431,2.5496514,2,7,3,3,1,6,0.5,1
38, test,1, no_probe,4,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,1.4664316,0, , ,2,7,1,3,1,6,0.5,1
38, test,1, no_probe,5,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.1969704,0, , ,2,7,2,3,1,6,0.5,1
38, test,1, probe,6,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.8207826,0,99.99829102,2.8166529,2,7,3,3,1,6,0.5,1
38, test,1, no_probe,7,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,1.3115328,1, , ,3,8,1,2,1,6,0.5,1
38, test,1, probe,8,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.9612487,0,99.99954224,2.5666449,3,8,2,2,1,6,0.5,1
38, test,1, no_probe,9,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,1.5489626,1, , ,4,9,1,2,1,6,0.5,1
38, test,1, probe,10,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.8234012,1,99.99960327,1.9499208,5,10,2,2,1,6,0.5,1
38, test,1, no_probe,11,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,0.784878,0, , ,5,10,1,3,1,6,0.5,1
38, test,1, no_probe,12,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.4483908,1, , ,6,11,2,3,1,6,0.5,1
38, test,1, probe,13,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.9153222,0,99.99966431,1.7166741,6,11,3,3,1,6,0.5,1
38, test,1, no_probe,14,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.5126967,0, , ,6,11,1,2,1,6,0.5,1
38, test,1, probe,15,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.6112061,0,96.95010376,1.9332813,6,11,2,2,1,6,0.5,1
38, test,1, no_probe,16,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,1.0450459,1, , ,7,12,1,2,1,6,0.5,1
38, test,1, probe,17,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.7323585,0,99.99972534,1.6332904,7,12,2,2,1,6,0.5,1
38, test,1, no_probe,18,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.4579921,1, , ,8,13,1,2,1,6,0.5,1
38, test,1, probe,19,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.3812575,1,99.99975586,1.7332919,9,14,2,2,1,6,0.5,1
38, test,1, no_probe,20,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.8879847,1, , ,10,15,1,2,1,6,0.5,1
38, test,1, probe,21,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.5948833,1,99.26834106,1.633293,11,16,2,2,1,6,0.5,1
38, test,1, no_probe,22,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.6862274,0, , ,11,16,1,3,1,6,0.5,1
38, test,1, no_probe,23,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,0.6273169,0, , ,11,16,2,3,1,6,0.5,1
38, test,1, probe,24,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.5953431,0,95.13052368,4.0665999,11,16,3,3,1,6,0.5,1
38, test,1, no_probe,25,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.8644945,1, , ,12,17,1,3,1,6,0.5,1
38, test,2, no_probe,1,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.6935188,0, , ,0,17,1,2,1,6,0.5,1
38, test,2, probe,2,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.6941329,0,91.8380127,3.0659871,0,17,2,2,1,6,0.5,1
38, test,2, no_probe,3,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.8013931,1, , ,1,18,1,2,1,6,0.5,1
38, test,2, probe,4,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.8817033,1,79.80618286,4.3499362,2,19,2,2,1,6,0.5,1
38, test,2, no_probe,5,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.5766513,0, , ,2,19,1,3,1,6,0.5,1
38, test,2, no_probe,6,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.2231545,0, , ,2,19,2,3,1,6,0.5,1
38, test,2, probe,7,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.9284452,1,85.91616821,2.4332981,3,20,3,3,1,6,0.5,1
38, test,2, no_probe,8,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,1.0179851,1, , ,4,21,1,3,1,6,0.5,1
38, test,2, no_probe,9,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.6622216,0, , ,4,21,2,3,1,6,0.5,1
38, test,2, probe,10,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,1.3291095,0,73.0112915,3.9499569,4,21,3,3,1,6,0.5,1
38, test,2, no_probe,11,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.5420847,0, , ,4,21,1,2,1,6,0.5,1
38, test,2, probe,12,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.2059923,0,75.47402954,2.6665845,4,21,2,2,1,6,0.5,1
38, test,2, no_probe,13,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,1.4789902,1, , ,5,22,1,3,1,6,0.5,1
38, test,2, no_probe,14,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.5945498,0, , ,5,22,2,3,1,6,0.5,1
38, test,2, probe,15,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,1.9263167,1,90.04989624,2.0999776,6,23,3,3,1,6,0.5,1
38, test,2, no_probe,16,4,2,4,2,0.7,0.4, left,1,0.3,0.4,0.6,0.7,0.5265137,1, , ,7,24,1,3,1,6,0.5,1
38, test,2, no_probe,17,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.2189481,1, , ,8,25,2,3,1,6,0.5,1
38, test,2, probe,18,1,3,1,3,0.3,0.6, left,1,0.3,0.4,0.6,0.7,1.395186,0,86.83108521,1.8499471,8,25,3,3,1,6,0.5,1
38, test,2, no_probe,19,1,3,3,1,0.3,0.6, right,2,0.3,0.4,0.6,0.7,1.1138009,1, , ,9,26,1,3,1,6,0.5,1
38, test,2, no_probe,20,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.5709526,1, , ,10,27,2,3,1,6,0.5,1
38, test,2, probe,21,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,1.3572367,0,82.85699463,2.4333002,10,27,3,3,1,6,0.5,1
