subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
3,practice,1, no_probe,1,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.8139819,0, , ,0,0,1,2,1,6,0.5,1
3,practice,1, probe,2,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.6267912,1,32.68127441,7.0332428,1,1,2,2,1,6,0.5,1
3,practice,1, no_probe,3,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,1.5124389,0, , ,1,1,1,3,1,6,0.5,1
3,practice,1, no_probe,4,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.4138347,1, , ,2,2,2,3,1,6,0.5,1
3,practice,1, probe,5,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.4336092,1,71.37545776,4.0666277,3,3,3,3,1,6,0.5,1
3,practice,1, no_probe,6,3,2,2,3,0.6,0.4, right,2,0.3,0.4,0.6,0.7,1.0017743,1, , ,4,4,1,2,1,6,0.5,1
3, test,1, no_probe,1,4,1,4,1,0.7,0.3, left,1,0.3,0.4,0.6,0.7,0.5092443,0, , ,0,4,1,2,1,6,0.5,1
3, test,1, probe,2,3,4,4,3,0.6,0.7, right,2,0.3,0.4,0.6,0.7,0.7464241,0,73.8913269,4.5999304,0,4,2,2,1,6,0.5,1
3, test,1, no_probe,3,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,1.2555813,1, , ,1,5,1,2,1,6,0.5,1
3, test,1, probe,4,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.4396058,0,98.21679688,5.1999358,1,5,2,2,1,6,0.5,1
3, test,1, no_probe,5,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.9346659,1, , ,2,6,1,2,1,6,0.5,1
3, test,1, probe,6,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,1.2108218,0,73.23583984,3.6499066,2,6,2,2,1,6,0.5,1
3, test,1, no_probe,7,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.6276591,1, , ,3,7,1,2,1,6,0.5,1
3, test,1, probe,8,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.6007587,1,95.28887939,2.6332554,4,8,2,2,1,6,0.5,1
3, test,1, no_probe,9,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.284007,1, , ,5,9,1,3,1,6,0.5,1
3, test,1, no_probe,10,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.4250052,1, , ,6,10,2,3,1,6,0.5,1
3, test,1, probe,11,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.6503822,0,96.08654785,4.4665741,6,10,3,3,1,6,0.5,1
3, test,1, no_probe,12,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.1529608,1, , ,7,11,1,2,1,6,0.5,1
3, test,1, probe,13,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.4610036,1,99.99908447,2.7833085,8,12,2,2,1,6,0.5,1
3, test,1, no_probe,14,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,1.0283342,1, , ,9,13,1,2,1,6,0.5,1
3, test,1, probe,15,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.5398648,0,70.8687439,3.8499157,9,13,2,2,1,6,0.5,1
3, test,1, no_probe,16,1,4,1,4,0.3,0.7, left,1,0.3,0.4,0.6,0.7,0.7324088,0, , ,9,13,1,3,1,6,0.5,1
3, test,1, no_probe,17,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,1.2451564,0, , ,9,13,2,3,1,6,0.5,1
3, test,1, probe,18,4,3,4,3,0.7,0.6, left,1,0.3,0.4,0.6,0.7,0.6404998,0,93.98599243,3.7499632,9,13,3,3,1,6,0.5,1
3, test,1, no_probe,19,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,0.6486427,1, , ,10,14,1,2,1,6,0.5,1
3, test,1, probe,20,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.4478978,1,86.16610718,1.4499169,11,15,2,2,1,6,0.5,1
3, test,1, no_probe,21,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.7198426,0, , ,11,15,1,3,1,6,0.5,1
3, test,1, no_probe,22,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.4656216,1, , ,12,16,2,3,1,6,0.5,1
3, test,1, probe,23,2,1,1,2,0.4,0.3, right,2,0.3,0.4,0.6,0.7,0.5872619,0,82.04647827,1.5999978,12,16,3,3,1,6,0.5,1
3, test,1, no_probe,24,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.9481817,0, , ,12,16,1,3,1,6,0.5,1
3, test,1, no_probe,25,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,0.3796831,1, , ,13,17,2,3,1,6,0.5,1
3, test,2, no_probe,1,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.4227668,0, , ,0,17,1,3,1,6,0.5,1
3, test,2, no_probe,2,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.5641211,1, , ,1,18,2,3,1,6,0.5,1
3, test,2, probe,3,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.6608313,1,98.24664307,3.3999636,2,19,3,3,1,6,0.5,1
3, test,2, no_probe,4,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.6392763,0, , ,2,19,1,3,1,6,0.5,1
3, test,2, no_probe,5,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.5126741,0, , ,2,19,2,3,1,6,0.5,1
3, test,2, probe,6,4,3,3,4,0.7,0.6, right,2,0.3,0.4,0.6,0.7,0.461119,1,99.99945068,2.6833115,3,20,3,3,1,6,0.5,1
3, test,2, no_probe,7,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.3225214,0, , ,3,20,1,3,1,6,0.5,1
3, test,2, no_probe,8,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.7641144,1, , ,4,21,2,3,1,6,0.5,1
3, test,2, probe,9,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.4503368,1,99.99905396,2.2666639,5,22,3,3,1,6,0.5,1
3, test,2, no_probe,10,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,1.7429785,1, , ,6,23,1,2,1,6,0.5,1
3, test,2, probe,11,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.4095468,0,89.81204224,2.4666357,6,23,2,2,1,6,0.5,1
3, test,2, no_probe,12,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.6397959,1, , ,7,24,1,2,1,6,0.5,1
3, test,2, probe,13,1,2,2,1,0.3,0.4, right,2,0.3,0.4,0.6,0.7,0.3877161,0,89.21154785,2.3165838,7,24,2,2,1,6,0.5,1
3, test,2, no_probe,14,3,2,3,2,0.6,0.4, left,1,0.3,0.4,0.6,0.7,0.6559859,1, , ,8,25,1,3,1,6,0.5,1
3, test,2, no_probe,15,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.5079283,0, , ,8,25,2,3,1,6,0.5,1
3, test,2, probe,16,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.5689979,1,99.99926758,2.666615,9,26,3,3,1,6,0.5,1
3, test,2, no_probe,17,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.8838315,0, , ,9,26,1,2,1,6,0.5,1
3, test,2, probe,18,4,2,2,4,0.7,0.4, right,2,0.3,0.4,0.6,0.7,0.6500808,1,93.15939331,1.9499768,10,27,2,2,1,6,0.5,1
3, test,2, no_probe,19,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,1.0448826,1, , ,11,28,1,3,1,6,0.5,1
3, test,2, no_probe,20,2,3,3,2,0.4,0.6, right,2,0.3,0.4,0.6,0.7,0.4767944,0, , ,11,28,2,3,1,6,0.5,1
3, test,2, probe,21,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.2202516,0,85.15905762,2.0999557,11,28,3,3,1,6,0.5,1
3, test,2, no_probe,22,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.5267311,1, , ,12,29,1,2,1,6,0.5,1
3, test,2, probe,23,2,3,2,3,0.4,0.6, left,1,0.3,0.4,0.6,0.7,0.3637185,0,26.47824097,4.1666146,12,29,2,2,1,6,0.5,1
3, test,2, no_probe,24,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.578489,0, , ,12,29,1,2,1,6,0.5,1
3, test,2, probe,25,1,4,4,1,0.3,0.7, right,2,0.3,0.4,0.6,0.7,0.876309,0,60.83621216,4.1832585,12,29,2,2,1,6,0.5,1
3, test,3, no_probe,1,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.5418283,0, , ,0,29,1,2,1,6,0.5,1
3, test,3, probe,2,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.4746448,0,99.75588989,3.2332931,0,29,2,2,1,6,0.5,1
3, test,3, no_probe,3,2,1,2,1,0.4,0.3, left,1,0.3,0.4,0.6,0.7,0.538786,1, , ,1,30,1,2,1,6,0.5,1
3, test,3, probe,4,3,1,1,3,0.6,0.3, right,2,0.3,0.4,0.6,0.7,1.2057084,1,97.70907593,2.4499796,2,31,2,2,1,6,0.5,1
3, test,3, no_probe,5,1,2,1,2,0.3,0.4, left,1,0.3,0.4,0.6,0.7,0.6758591,0, , ,2,31,1,2,1,6,0.5,1
3, test,3, probe,6,3,4,3,4,0.6,0.7, left,1,0.3,0.4,0.6,0.7,0.4865766,1,26.36898804,3.2332843,3,32,2,2,1,6,0.5,1
3, test,3, no_probe,7,2,4,4,2,0.4,0.7, right,2,0.3,0.4,0.6,0.7,0.7789321,1, , ,4,33,1,3,1,6,0.5,1
3, test,3, no_probe,8,2,4,2,4,0.4,0.7, left,1,0.3,0.4,0.6,0.7,0.5929479,0, , ,4,33,2,3,1,6,0.5,1
3, test,3, probe,9,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.6899666,0,29.60345459,2.6166088,4,33,3,3,1,6,0.5,1
3, test,3, no_probe,10,3,1,3,1,0.6,0.3, left,1,0.3,0.4,0.6,0.7,0.5340202,1, , ,5,34,1,2,1,6,0.5,1
3, test,3, probe,11,4,1,1,4,0.7,0.3, right,2,0.3,0.4,0.6,0.7,1.4073191,1,92.24191284,1.8833078,6,35,2,2,1,6,0.5,1
