subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
66, test, 1, abort_trial, 1
66, test, 1, no_probe, 2, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5591984000000139, 1, , , 1.000000, 1.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 3, 1, 4, 1, 4, 0.3, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.1818878000000268, 0, 99.9984130859375, 3.066640399999983, 1.000000, 1.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 4, 2, 1, 2, 1, 0.4, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.9717132000000106, 0, , , 1.000000, 1.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 5, 4, 2, 4, 2, 0.7, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 1.5031460000000152, 1, 99.99954223632812, 1.8332827000000407, 2.000000, 2.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 6, 4, 1, 4, 1, 0.7, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.117900899999995, 0, , , 2.000000, 2.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 1, 3, 4, 4, 3, 0.6, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.6293783999999505, 0, , , 0.000000, 2.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 2, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.4535619999999199, 1, , , 1.000000, 3.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 3, 4, 1, 1, 4, 0.7, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 1.1199048999999377, 0, 74.7071533203125, 2.216373800000042, 1.000000, 3.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 4, 2, 4, 4, 2, 0.4, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.7265214999999898, 0, , , 1.000000, 3.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 5, 2, 3, 3, 2, 0.4, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 1.1711539000000357, 1, 81.23971557617188, 1.7499904999999671, 2.000000, 4.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 6, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 1.7351366999999982, 1, , , 3.000000, 5.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 7, 4, 2, 2, 4, 0.7, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 1.0543775999999525, 1, 80.45916748046875, 1.5666534000000638, 4.000000, 6.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 8, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 1.97397890000002, 1, , , 5.000000, 7.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 9, 2, 1, 2, 1, 0.4, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.6694896999999855, 0, 31.32843017578125, 1.6666872000000694, 5.000000, 7.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 10, 1, 2, 1, 2, 0.3, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0631903999999395, 1, , , 6.000000, 8.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 11, 2, 4, 4, 2, 0.4, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 1.070855800000004, 0, , , 6.000000, 8.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, probe, 12, 2, 3, 2, 3, 0.4, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8440197000001035, 1, 88.84283447265625, 1.999982599999953, 7.000000, 9.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
66, test, 1, no_probe, 13, 4, 2, 2, 4, 0.7, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 1.2358838000000105, 1, , , 8.000000, 10.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
