subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
5, test, 1, no_probe, 1, 4, 2, 4, 2, 0.7, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.5882846999447793, 0, , , 0.000000, 0.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 2, 2, 1, 1, 2, 0.4, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5665950999828056, 1, 50.0, 4.316513800062239, 1.000000, 1.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 3, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 3.109948500059545, 1, , , 2.000000, 2.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 4, 2, 3, 3, 2, 0.4, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.8362894000019878, 1, , , 3.000000, 3.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 5, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.5566726999823004, 1, 95.88375854492188, 7.6331992000341415, 4.000000, 4.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 6, 1, 3, 1, 3, 0.3, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0561717000091448, 0, , , 4.000000, 4.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 1, 3, 2, 2, 3, 0.6, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5504568999167532, 0, , , 0.000000, 4.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 2, 3, 4, 4, 3, 0.6, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.4256126000545919, 1, 97.23483276367188, 4.649936700006947, 1.000000, 5.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 3, 2, 3, 2, 3, 0.4, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0070830000331625, 1, , , 2.000000, 6.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 4, 4, 3, 3, 4, 0.7, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.44966899999417365, 0, 83.18527221679688, 6.066586800036021, 2.000000, 6.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 5, 4, 2, 4, 2, 0.7, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.5759647999657318, 1, , , 3.000000, 7.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 6, 1, 2, 1, 2, 0.3, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.9511862000217661, 1, 89.78976440429688, 4.8832892999053, 4.000000, 8.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 7, 4, 3, 3, 4, 0.7, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.7748908000066876, 0, , , 4.000000, 8.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 8, 2, 4, 2, 4, 0.4, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.3969570000190288, 0, 45.133270263671875, 6.0332428000401706, 4.000000, 8.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 9, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.8281524000922218, 0, , , 4.000000, 8.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 10, 2, 3, 2, 3, 0.4, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 0.4307713001035154, 1, , , 5.000000, 9.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 11, 1, 4, 1, 4, 0.3, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0757337000686675, 1, 74.38742065429688, 1.7832881000358611, 6.000000, 10.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 12, 1, 2, 1, 2, 0.3, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.6898256000131369, 0, , , 6.000000, 10.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 13, 4, 3, 3, 4, 0.7, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5124804000370204, 1, , , 7.000000, 11.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 14, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.4404461000813171, 1, 49.998291015625, 0.9333169999299571, 8.000000, 12.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 15, 4, 3, 4, 3, 0.7, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.8930209999671206, 1, , , 9.000000, 13.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 16, 1, 3, 3, 1, 0.3, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.40416109992656857, 1, , , 10.000000, 14.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 17, 3, 2, 3, 2, 0.6, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.4381169999251142, 1, 83.1561279296875, 3.0499766999855638, 11.000000, 15.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 18, 4, 2, 2, 4, 0.7, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.8132239999249578, 1, , , 12.000000, 16.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 19, 3, 2, 3, 2, 0.6, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.38347360002808273, 1, , , 13.000000, 17.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, probe, 20, 4, 3, 3, 4, 0.7, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5246261999709532, 1, 74.04049682617188, 2.48330329998862, 14.000000, 18.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
5, test, 1, no_probe, 21, 3, 1, 1, 3, 0.6, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5836986999493092, 1, , , 15.000000, 19.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
