subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
6, test, 1, no_probe, 1, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.4896678000222892, 1, , , 1.000000, 1.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 2, 3, 2, 2, 3, 0.6, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 4.26281480002217, 1, 99.99545288085938, 6.549922900041565, 2.000000, 2.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 3, 1, 2, 2, 1, 0.3, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 3.328264399897307, 0, , , 2.000000, 2.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 4, 4, 1, 4, 1, 0.7, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.9131404999643564, 1, , , 3.000000, 3.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 5, 1, 2, 1, 2, 0.3, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 5.589775699889287, 0, 72.59814453125, 4.783225599909201, 3.000000, 3.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, abort_trial, 6
6, test, 1, no_probe, 1, 2, 1, 1, 2, 0.4, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 2.0475449000950903, 0, , , 0.000000, 3.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 2, 4, 2, 4, 2, 0.7, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8389729999471456, 0, , , 0.000000, 3.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 3, 3, 1, 1, 3, 0.6, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 1.0380164000671357, 1, 90.43951416015625, 3.866219300078228, 1.000000, 4.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 4, 1, 3, 3, 1, 0.3, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 3.05462529999204, 0, , , 1.000000, 4.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 5, 2, 1, 2, 1, 0.4, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.7893540000077337, 1, 91.02874755859375, 3.4666315000504255, 2.000000, 5.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 6, 3, 2, 3, 2, 0.6, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 1.9716100001242012, 0, , , 2.000000, 5.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 7, 1, 3, 1, 3, 0.3, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.3974145001266152, 1, , , 3.000000, 6.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 8, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 2.5031202998943627, 0, 62.975311279296875, 2.683293499983847, 3.000000, 6.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 9, 4, 1, 4, 1, 0.7, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.6891167999710888, 1, , , 4.000000, 7.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 10, 4, 1, 1, 4, 0.7, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 0.7496607999783009, 0, 71.96441650390625, 2.8999330999795347, 4.000000, 7.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 11, 2, 4, 4, 2, 0.4, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 2.1966230999678373, 1, , , 5.000000, 8.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 12, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 2.157462799921632, 0, 76.79489135742188, 3.1832931998651475, 5.000000, 8.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 13, 4, 3, 3, 4, 0.7, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 1.528007899876684, 1, , , 6.000000, 9.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 14, 2, 3, 2, 3, 0.4, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.4287761999294162, 0, 82.52166748046875, 3.5166134999599308, 6.000000, 9.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 15, 2, 3, 2, 3, 0.4, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 2.246741299983114, 1, , , 7.000000, 10.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 16, 4, 1, 1, 4, 0.7, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 1.9178470999468118, 1, , , 8.000000, 11.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 17, 4, 3, 3, 4, 0.7, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 3.542133699869737, 1, 89.03680419921875, 2.249968499876559, 9.000000, 12.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 18, 4, 3, 4, 3, 0.7, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0508942999877036, 1, , , 10.000000, 13.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 19, 1, 3, 3, 1, 0.3, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 3.735645600128919, 1, 88.435546875, 1.6833031999412924, 11.000000, 14.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 20, 1, 3, 3, 1, 0.3, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.607128799892962, 1, , , 12.000000, 15.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 21, 4, 1, 4, 1, 0.7, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.7246615998446941, 1, 90.81613159179688, 1.699983200058341, 13.000000, 16.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 22, 4, 3, 4, 3, 0.7, 0.6, left, 1, 0.3, 0.4, 0.6, 0.7, 1.1268153002019972, 0, , , 13.000000, 16.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 23, 1, 4, 1, 4, 0.3, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.1513155999127775, 1, , , 14.000000, 17.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, probe, 24, 1, 4, 1, 4, 0.3, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.9113584998995066, 0, 88.86920166015625, 3.3832841000985354, 14.000000, 17.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 1, no_probe, 25, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.4546486001927406, 1, , , 15.000000, 18.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, no_probe, 1, 4, 2, 4, 2, 0.7, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.9084532000124454, 0, , , 0.000000, 18.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, no_probe, 2, 1, 4, 4, 1, 0.3, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.4657201999798417, 0, , , 0.000000, 18.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, probe, 3, 3, 2, 3, 2, 0.6, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8209858001209795, 1, 93.40292358398438, 3.4829555000178516, 1.000000, 19.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, no_probe, 4, 2, 4, 2, 4, 0.4, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 1.7329154000617564, 0, , , 1.000000, 19.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, no_probe, 5, 1, 2, 1, 2, 0.3, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8613895000889897, 0, , , 1.000000, 19.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, probe, 6, 2, 1, 1, 2, 0.4, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 0.98343940009363, 1, 95.10684204101562, 2.9666075001005083, 2.000000, 20.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
6, test, 2, no_probe, 7, 3, 2, 2, 3, 0.6, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.8983972000423819, 0, , , 2.000000, 20.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
