subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
35, test, 1, no_probe, 1, 1, 3, 3, 1, 0.3, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 1.0843268000753596, 0, , , 0.000000, 0.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, probe, 2, 2, 1, 2, 1, 0.4, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.2527128000510857, 0, 98.66452026367188, 8.299856800003909, 0.000000, 0.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, no_probe, 3, 3, 1, 1, 3, 0.6, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 1.4632291999878362, 1, , , 1.000000, 1.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, probe, 4, 3, 1, 1, 3, 0.6, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 1.457745200023055, 1, 99.20654296875, 3.833291699993424, 2.000000, 2.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, no_probe, 5, 4, 1, 1, 4, 0.7, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 1.0549304999876767, 1, , , 3.000000, 3.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, probe, 6, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.1669644000940025, 1, 98.85720825195312, 3.8999623000854626, 4.000000, 4.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, no_probe, 1, 3, 2, 2, 3, 0.6, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.44434279995039105, 0, , , 0.000000, 4.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, no_probe, 2, 2, 3, 3, 2, 0.4, 0.6, right, 2, 0.3, 0.4, 0.6, 0.7, 0.6660642999922857, 0, , , 0.000000, 4.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, probe, 3, 1, 2, 2, 1, 0.3, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 1.2366945000831038, 0, 99.99752807617188, 4.0329217000398785, 0.000000, 4.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
35, test, 1, no_probe, 4, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8624364999122918, 1, , , 1.000000, 5.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
