subject, block_type, block, thought probe, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, vas, RT_vas, coins_per_block, coins_per_task, count_to_prob, ntrial_to_prob, ITI_duration,RT_deadline,choice_feedback_duration,outcome_duration
24, test, 1, no_probe, 1, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 1.5142946999985725, 1, , , 1.000000, 1.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 2, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.7631984000036027, 0, , , 1.000000, 1.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, abort_prob, 3, 1, 2, 2, 1, 0.3, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.7695501999987755, 0, , , 1.000000, 1.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 4, 2, 4, 4, 2, 0.4, 0.7, right, 2, 0.3, 0.4, 0.6, 0.7, 0.734468199982075, 0, , , 1.000000, 1.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 5, 3, 2, 2, 3, 0.6, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.6528984000033233, 1, 74.28421020507812, 2.899953899992397, 2.000000, 2.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 6, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.9328436999931, 1, , , 3.000000, 3.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 1, 2, 1, 2, 1, 0.4, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.5826694999996107, 0, , , 0.000000, 3.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 2, 1, 4, 1, 4, 0.3, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.836829099978786, 0, , , 0.000000, 3.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 3, 1, 2, 1, 2, 0.3, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0412126000155695, 0, 88.18411254882812, 2.3495785999984946, 0.000000, 3.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 4, 3, 4, 3, 4, 0.6, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.7223589000059292, 1, , , 1.000000, 4.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 5, 3, 1, 1, 3, 0.6, 0.3, right, 2, 0.3, 0.4, 0.6, 0.7, 0.5112226000055671, 1, 82.49502563476562, 1.8833130999992136, 2.000000, 5.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 6, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.7068055999989156, 1, , , 3.000000, 6.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 7, 4, 2, 2, 4, 0.7, 0.4, right, 2, 0.3, 0.4, 0.6, 0.7, 0.676426599995466, 0, , , 3.000000, 6.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 8, 3, 2, 3, 2, 0.6, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 0.5040509999962524, 1, 76.06988525390625, 1.76662639999995, 4.000000, 7.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 9, 4, 1, 4, 1, 0.7, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8761030999885406, 1, , , 5.000000, 8.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 10, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.48051150000537746, 0, , , 5.000000, 8.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 11, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.42156089999480173, 1, 83.46768188476562, 1.6166396999906283, 6.000000, 9.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 12, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.6677554000052623, 1, , , 7.000000, 10.000000, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 13, 2, 4, 2, 4, 0.4, 0.7, left, 1, 0.3, 0.4, 0.6, 0.7, 0.7120575000008103, 0, , , 7.000000, 10.000000, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 14, 3, 1, 3, 1, 0.6, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.5551906999899074, 1, 89.25384521484375, 1.733314600016456, 8.000000, 11.000000, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, no_probe, 15, 4, 1, 4, 1, 0.7, 0.3, left, 1, 0.3, 0.4, 0.6, 0.7, 0.8489143000042532, 1, , , 9.000000, 12.000000, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
24, test, 1, probe, 16, 3, 2, 3, 2, 0.6, 0.4, left, 1, 0.3, 0.4, 0.6, 0.7, 1.0241400000231806, 1, 89.8759765625, 2.116612999991048, 10.000000, 13.000000, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
